Nigeria,17 May,33970.0,samples,5621.0,16.5,https://covid19.ncdc.gov.ng, ,
North Korea,17 April,740.0,cases,0.0,0.0,https://www.nknews.org/2020/04/740-people-in-north-korea-tested-for-covid-19-still-no-confirmed-cases-who, ,
North Macedonia,5 May,17544.0,,1526.0,8.7,http://zdravstvo.gov.mk/deneska-potvrdeni-8-novi-sluchai-na-kovid-19-ozdraven-e-21-pacient-pochina-1-lice/, ,
Northern Cyprus[d],13 May,27633.0,,108.0,0.39,https://saglik.gov.ct.tr/COVID-19-GENEL-DURUM, ,
Norway,20 May,223045.0,cases,8268.0,3.7,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/, ,
Pakistan,22 May,460692.0,,52437.0,12.2,http://covid.gov.pk/stats/pakistan, ,
Palestine,7 May,34511.0,samples,547.0,1.6,https://corona.ps, ,
Panama,6 May,38014.0,,7731.0,20.3,http://minsa.gob.pa/coronavirus-covid19, ,
Paraguay,7 May,13096.0,samples,462.0,3.5,https://www.mspbs.gov.py/reporte-covid19.html, ,
Peru,22 May,750526.0,samples,111698.0,14.9,https://covid19.minsa.gob.pe/sala_situacional.asp, ,
Philippines,22 May,287294.0,samples,13597.0,4.7,https://www.doh.gov.ph/covid19tracker, ,
Poland,22 May,719571.0,samples,20379.0,4.0,https://twitter.com/MZ_GOV_PL/status/1263794235024699395, ,
Portugal,17 May,618066.0,samples,29036.0,4.7,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal, ,
Qatar,21 May,175482.0,cases,38651.0,22.0,https://www.moph.gov.qa/english/Pages/Coronavirus2019.aspx, ,
Romania,23 May,361566.0,samples,17857.0,4.9,http://www.ms.ro/2020/05/23/buletin-informativ-23-05-2020/, ,
Russia,22 May,8402747.0,samples,335882.0,4.0,https://rospotrebnadzor.ru/about/info/news/news_details.php?ELEMENT_ID=14525,https://rospotrebnadzor.ru/about/info/news/news_details.php?ELEMENT_ID=14526,
Rwanda,7 May,38834.0,,271.0,0.7,https://twitter.com/RwandaHealth/status/1258464638137745408, ,
Saudi Arabia,8 May,418722.0,,35432.0,8.5,https://covid19.moh.gov.sa/en/, ,
Senegal,11 May,22481.0,,1886.0,8.4,https://github.com/senegalouvert/COVID-19/blob/master/data/confirmes.csv, ,
Serbia,10 May,140592.0,cases,10114.0,7.2,https://www.zdravlje.gov.rs/vest/347362/informacija-o-novom-korona-virusu-na-dan-10maj-2020-godine-u-15-casova.php, ,
Singapore,18 May,294414.0,samples,28343.0,9.6,https://www.moh.gov.sg/covid-19,https://www.moh.gov.sg/docs/librariesprovider5/local-situation-report/situation-report---18-may-2020.pdf,
Slovakia,22 May,156765.0,samples,1504.0,1.0,https://korona.gov.sk/en/, ,
Slovenia,15 May,70220.0,samples,1465.0,2.1,https://www.nijz.si/sl/dnevno-spremljanje-okuzb-s-sars-cov-2-covid-19, ,
South Africa,17 May,460873.0,cases,15515.0,3.4,https://www.gov.za/speeches/minister-zweli-mkhize-confirms-total-15-515-cases-coronavirus-covid-19-17-may-2020-0000, ,
South Korea,22 May,802418.0,cases,11142.0,1.4,http://ncov.mohw.go.kr, ,
Spain,14 May,3037840.0,samples,230183.0,7.6,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov-China/documentos/COVID-19_pruebas_diagnosticas_14_05_2020.pdf,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov-China/documentos/Actualizacion_106_COVID-19.pdf,
Sudan,9 May,1747.0,samples,1164.0,66.6,https://africacdc.org/covid-19/, ,
Sweden,13 May,177200.0,cases,27909.0,15.8,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/bekraftade-fall-i-sverige/, ,
Switzerland[e],14 May,328163.0,samples,30463.0,9.3,https://www.bag.admin.ch/dam/bag/de/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/covid-19-lagebericht.pdf.download.pdf/COVID-19_Epidemiologische_Lage_Schweiz.pdf, ,
Taiwan[f],23 May,70526.0,cases,441.0,0.63,https://www.cdc.gov.tw/en, ,
Tanzania,29 April,652.0,,480.0,73.6,https://africacdc.org/covid-19/, ,
Thailand,7 May,89791.0,cases,2992.0,3.3,http://ddc.moph.go.th/viralpneumonia/eng/file/situation/situation-no125-070563.pdf, ,
Trinidad and Tobago,9 May,2271.0,samples,116.0,5.1,http://www.health.gov.tt/sitepages/default.aspx?id=293, ,
Tunisia,9 May,32818.0,cases,1032.0,3.1,https://covid-19.tn/fr/tableau-de-bord/, ,
Turkey,20 May,1696355.0,cases,152587.0,9.0,https://covid19.saglik.gov.tr, ,
Uganda,15 May,70117.0,samples,203.0,0.29,https://covid19.gou.go.ug, ,
Ukraine,12 May,187307.0,samples,16023.0,8.6,https://covid19.gov.ua/en, ,
United Arab Emirates,12 May,1520958.0,,19661.0,1.3,https://www.mohap.gov.ae/en/MediaCenter/News/Pages/2409.aspx, ,
United Kingdom,22 May,3231921.0,samples,254195.0,7.9,https://www.gov.uk/guidance/coronavirus-covid-19-information-for-the-public, ,
United States,20 May,14117870.0,,1592723.0,11.3,https://www.worldometers.info/coronavirus/,https://www.worldometers.info/coronavirus/,
Uruguay,9 May,27461.0,samples,702.0,2.6,https://www.gub.uy/sistema-nacional-emergencias/comunicacion/comunicados/informe-situacion-relacion-coronavirus-covid-19-uruguay-del-09052020, ,
Uzbekistan,7 May,371000.0,samples,2298.0,0.62,https://t.me/koronavirusinfouz/3470, ,
Venezuela,6 May,495730.0,samples,379.0,0.08,http://www.minci.gob.ve/doce-nuevos-casos-de-covid-19-suma-venezuela-en-las-ultimas-24-horas/, ,
Vietnam,20 May,261004.0,samples,324.0,0.12,https://suckhoedoisong.vn/Covid-19-cap-nhat-moi-nhat-lien-tuc-n168210.html, ,
Zimbabwe,10 May,8244.0,,34.0,0.41,http://covid19zw.com/, ,
Albania,9 May,10268.0,cases,856.0,8.3,https://new.shendetesia.gov.al/covid19-ministria-e-shendetesise-17-raste-te-reja-ne-24-oret-e-fundit/, ,
Argentina,6 May,72315.0,cases,5020.0,6.9,https://www.argentina.gob.ar/sites/default/files/06-05-20-reporte-matutino-covid-19.pdf, ,
Armenia,5 May,25846.0,cases,2619.0,10.1,https://ncdc.am/coronavirus/confirmed-cases-by-days/, ,
Australia,10 May,827872.0,cases,6941.0,0.84,https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/coronavirus-covid-19-current-situation-and-case-numbers, ,
Austria,11 May,319484.0,cases,15815.0,5.0,https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html, ,
Azerbaijan,8 May,181530.0,cases,2279.0,1.3,https://koronavirusinfo.az/az/page/statistika/azerbaycanda-cari-veziyyet, ,
Bahrain,10 May,182906.0,cases,4856.0,2.7,https://www.moh.gov.bh/COVID19, ,
Bangladesh,5 May,92722.0,cases,10929.0,11.8,https://www.iedcr.gov.bd, ,
Barbados,5 May,2549.0,cases,82.0,3.2,https://gisbarbados.gov.bb/blog/covid-19-update-no-new-cases-today-2/, ,
Belarus,8 May,240146.0,cases,21101.0,8.8,http://minzdrav.gov.by/ru/sobytiya/v-belarusi-na-8-maya-vyzdoroveli-i-vypisany-5-tys-484-patsienta/, ,
Belgium,10 May,334255.0,cases,53449.0,16.0,https://covid-19.sciensano.be/sites/default/files/Covid19/Derni%c3%a8re%20mise%20%c3%a0%20jour%20de%20la%20situation%20%c3%a9pid%c3%a9miologique.pdf, ,
Bolivia,5 May,8611.0,cases,1681.0,19.5,https://www.minsalud.gob.bo/4129-se-elevan-a-1-681-las-personas-contagiadas-con-coronavirus-y-hay-174-recuperadas, ,
Bosnia and Herzegovina,11 May,42318.0,cases,2141.0,5.1,http://mcp.gov.ba/publication/read/sluzbene-informacije-o-koronavirusu-covid-19, ,
Brazil,6 May,735224.0,cases,125218.0,17.0,https://covid-insumos.saude.gov.br/paineis/insumos/painel.php,https://www.saude.gov.br/noticias/agencia-saude/46846-brasil-registra-125-218-casos-de-coronavirus-e-8-536-mortes-pela-doenca,
Bulgaria,9 May,56105.0,cases,1911.0,3.4,https://coronavirus.bg, ,
Burkina Faso,5 May,1333.0,cases,672.0,50.4,https://africacdc.org/covid-19/, ,
Cameroon,10 May,10268.0,cases,2579.0,25.1,https://twitter.com/DrManaouda,https://africacdc.org/covid-19/,
Canada,10 May,1096126.0,cases,68848.0,6.3,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html, ,
Chile,10 May,280684.0,cases,28866.0,10.3,https://www.gob.cl/coronavirus/cifrasoficiales/#reportes, ,
Colombia,10 May,151396.0,cases,11063.0,7.3,https://www.ins.gov.co/Noticias/Paginas/Coronavirus.aspx, ,
Costa Rica,2 May,13632.0,cases,733.0,5.4,https://www.ministeriodesalud.go.cr/index.php/centro-de-prensa/noticias/741-noticias-2020/1644-733-casos-confirmados-por-covid-19, ,
Croatia,10 May,44886.0,cases,2187.0,4.9,https://www.koronavirus.hr/najnovije/ukupno-dosad-2187-osoba-zarazenih-koronavirusom/35, ,
Cuba,8 May,65509.0,cases,1754.0,2.7,https://covid19cubadata.github.io/#cuba, ,
Cyprus,10 May,74746.0,cases,892.0,1.2,https://covid19.ucy.ac.cy, ,
Czechia,10 May,306409.0,cases,8123.0,2.7,https://onemocneni-aktualne.mzcr.cz/covid-19, ,
Denmark,10 May,327719.0,cases,10627.0,3.2,https://www.ssi.dk/aktuelt/sygdomsudbrud/coronavirus, ,
DR Congo,5 May,2256.0,cases,705.0,31.3,https://africacdc.org/covid-19/, ,
Ecuador,6 May,81392.0,cases,29420.0,36.1,https://www.gestionderiesgos.gob.ec/wp-content/uploads/2020/05/INFOGRAFIA-NACIONALCOVI-19-69-COE-NACIONAL-06052020-08h00-2.pdf, ,
Egypt,5 May,90000.0,cases,6813.0,7.6,https://africacdc.org/covid-19/, ,
El Salvador,4 May,32030.0,cases,587.0,1.8,https://covid19.gob.sv, ,
Estonia,11 May,63964.0,cases,1741.0,2.7,https://koroonakaart.ee/en, ,
Ethiopia,7 May,28360.0,cases,187.0,0.66,https://www.ephi.gov.et/images/novel_coronavirus/Confirmed-case-Press-release_May-7_Amh-v2.pdf, ,
Finland,10 May,123218.0,cases,5984.0,4.9,https://experience.arcgis.com/experience/92e9bb33fac744c9a084381fc35aa3c7, ,
France,26 April,724574.0,cases,143940.0,19.7,https://www.santepubliquefrance.fr/content/download/249184/2589560, ,
Germany,4 May,2755770.0,cases,164807.0,6.0,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Situationsberichte/2020-05-06-de.pdf?__blob=publicationFile, ,
Ghana,7 May,137924.0,cases,3091.0,2.2,https://twitter.com/DSD_GHS, ,
Greece,10 May,98877.0,cases,4015.0,4.1,https://eody.gov.gr/epidimiologika-statistika-dedomena/imerisies-ektheseis-covid-19/, ,
Grenada,5 May,1781.0,cases,21.0,10.3,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/760788601119901/?type=3&theater, ,
Guinea,6 May,7369.0,cases,1856.0,25.2,https://guineematin.com/2020/05/06/propagation-du-covid19-en-guinee-11-deces-et-1-856-cas-confirmes/,https://africacdc.org/covid-19/,
Hungary,11 May,112165.0,cases,3284.0,2.9,https://koronavirus.gov.hu, ,
Iceland,9 May,53260.0,cases,1801.0,3.4,https://www.covid.is/data, ,
India,11 May,1673688.0,cases,67152.0,4.0,https://www.icmr.gov.in/,https://www.mohfw.gov.in,
Indonesia,10 May,108699.0,cases,13645.0,12.6,https://covid19.kemkes.go.id, ,
Iran,5 May,519543.0,cases,99970.0,19.2,http://irangov.ir/detail/338708, ,
Iraq,7 May,120604.0,cases,2543.0,2.1,https://www.facebook.com/156490947738645/posts/2927020600685652/, ,
Ireland,4 May,214761.0,cases,21983.0,10.2,https://www.gov.ie/en/press-release/6f789f-statement-from-the-national-public-health-emergency-team-tuesday-5-m/, ,
Israel,11 May,461704.0,cases,16492.0,3.6,https://govextra.gov.il/ministry-of-health/corona/corona-virus/, ,
Italy,9 May,2514234.0,cases,218268.0,8.7,https://github.com/pcm-dpc/COVID-19/blob/master/schede-riepilogative/regioni/dpc-covid19-ita-scheda-regioni-20200509.pdf, ,
Ivory Coast,10 May,11278.0,cases,1700.0,15.1,http://www.gouv.ci/doc/1589143427la-bonne-info-numero-87-mai-2020.jpg,https://africacdc.org/covid-19/,
Jamaica,3 May,5633.0,cases,469.0,8.3,https://www.moh.gov.jm/covid-19-update-jamaica-now-has-469-confirmed-cases/, ,
Japan,11 May,218204.0,cases,15798.0,7.2,https://www.mhlw.go.jp/stf/newpage_11248.html, ,
Kazakhstan,6 May,336480.0,cases,4298.0,1.3,https://hls.kz, ,
Kenya,10 May,32097.0,cases,672.0,2.1,https://www.the-star.co.ke/news/2020-05-10-kenya-confirms-23-new-cases-totaling-to-672/, ,
Kosovo,9 May,9734.0,cases,870.0,8.9,http://niph-rks.org/njezet-e-dy-te-sheruar-dhe-kater-raste-me-covid-19/, ,
Kyrgyzstan,5 May,58030.0,cases,843.0,1.5,http://www.med.kg/ru/informatsii/1327-epidsituatsiya-po-covid-19-v-kyrgyzstane-na-5-maya.html, ,
Latvia,10 May,76592.0,cases,939.0,1.2,https://spkc.maps.arcgis.com/apps/opsdashboard/index.html#/4469c1fb01ed43cea6f20743ee7d5939, ,
Lebanon,8 May,48673.0,cases,796.0,1.6,https://corona.ministryinfo.gov.lb, ,
Lithuania,11 May,186565.0,cases,1485.0,0.8,https://sam.lrv.lt/lt/naujienos/koronavirusas, ,
Luxembourg,10 May,55250.0,cases,3886.0,7.0,https://coronavirus.gouvernement.lu/en.html, ,
Malawi,5 May,961.0,cases,41.0,4.3,https://www.facebook.com/malawimoh/photos/pcb.2826570080731822/2826569894065174/, ,
Malaysia,10 May,256937.0,cases,6656.0,2.6,http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan, ,
Malta,10 May,42619.0,cases,496.0,1.2,http://geosys-mt.maps.arcgis.com/apps/opsdashboard/index.html#/c17848aba0f94d79a4f57a7a584c4e8e, ,
Mexico,10 May,110977.0,cases,35022.0,31.6,https://coronavirus.gob.mx/datos/, ,
Montenegro,5 May,8534.0,cases,324.0,3.8,https://www.ijzcg.me/me/coronainfocg, ,
Morocco,11 May,67741.0,cases,6226.0,9.2,http://www.covidmaroc.ma/Pages/AccueilAR.aspx, ,
Mozambique,10 May,3923.0,cases,91.0,2.3,http://www.misau.gov.mz/index.php/informacao-sobre-coronavirus-covid-19, ,
Myanmar,6 May,9980.0,cases,161.0,1.6,https://mohs.gov.mm, ,
Nepal,6 May,67066.0,cases,99.0,0.15,https://covid19.mohp.gov.np/#/, ,
Netherlands,5 May,243277.0,cases,41319.0,17.0,https://www.rivm.nl/sites/default/files/2020-05/COVID-19_WebSite_rapport_20200506_1112.pdf, ,
New Zealand,10 May,190326.0,cases,1144.0,0.6,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-current-situation/covid-19-current-cases, ,
Nigeria,11 May,23835.0,cases,4399.0,18.5,https://covid19.ncdc.gov.ng, ,
North Korea,17 April,740.0,cases,0.0,0.0,https://www.nknews.org/2020/04/740-people-in-north-korea-tested-for-covid-19-still-no-confirmed-cases-who, ,
North Macedonia,5 May,17544.0,cases,1526.0,8.7,http://zdravstvo.gov.mk/deneska-potvrdeni-8-novi-sluchai-na-kovid-19-ozdraven-e-21-pacient-pochina-1-lice/, ,
Norway,11 May,202751.0,cases,8106.0,4.0,https://www.fhi.no/sv/smittsomme-sykdommer/corona/dags--og-ukerapporter/dags--og-ukerapporter-om-koronavirus/, ,
Pakistan,9 May,283517.0,cases,29465.0,10.4,http://covid.gov.pk/stats/pakistan, ,
Palestine,7 May,34511.0,cases,547.0,1.6,https://corona.ps, ,
Panama,6 May,38014.0,cases,7731.0,20.3,http://minsa.gob.pa/coronavirus-covid19, ,
Paraguay,7 May,13096.0,cases,462.0,3.5,https://www.mspbs.gov.py/reporte-covid19.html, ,
Peru,10 May,504930.0,cases,67307.0,13.3,https://covid19.minsa.gob.pe/sala_situacional.asp, ,
Philippines,10 May,173144.0,cases,10794.0,6.2,https://www.doh.gov.ph/covid19tracker, ,
Poland,11 May,491216.0,cases,16206.0,3.3,https://twitter.com/MZ_GOV_PL/, ,
Portugal,9 May,517660.0,cases,27406.0,5.3,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal, ,
Qatar,10 May,127769.0,cases,22520.0,17.6,https://www.moph.gov.qa/english/Pages/Coronavirus2019.aspx, ,
Romania,6 May,217139.0,cases,14107.0,6.5,http://www.ms.ro/2020/05/06/buletin-informativ-06-05-2020/, ,
Russia,11 May,5636763.0,cases,221344.0,3.9,https://yandex.ru/maps/covid19, ,
Rwanda,7 May,38834.0,cases,271.0,0.7,https://twitter.com/RwandaHealth/status/1258464638137745408, ,
Saudi Arabia,8 May,418722.0,cases,35432.0,8.5,https://covid19.moh.gov.sa/en/, ,
Senegal,9 May,20217.0,cases,1709.0,8.5,https://github.com/senegalouvert/COVID-19, ,
Serbia,10 May,140592.0,cases,10114.0,7.2,https://www.zdravlje.gov.rs/vest/347362/informacija-o-novom-korona-virusu-na-dan-10maj-2020-godine-u-15-casova.php, ,
Singapore,4 May,175604.0,cases,18778.0,10.7,https://www.moh.gov.sg/covid-19,https://www.moh.gov.sg/docs/librariesprovider5/local-situation-report/situation-report---4-may-2020.pdf,
Slovakia,10 May,119859.0,cases,1457.0,1.2,https://korona.gov.sk/en/, ,
Slovenia,8 May,63571.0,cases,1463.0,2.3,https://www.nijz.si/sl/dnevno-spremljanje-okuzb-s-sars-cov-2-covid-19, ,
South Africa,9 May,324079.0,cases,9420.0,2.9,https://www.gov.za/speeches/minister-zweli-mkhize-confirms-total-9-420-cases-coronavirus-covid-19-9-may-2020-0000,https://www.gov.za/speeches/minister-zweli-mkhize-confirms-total-3-034-cases-coronavirus-covid-19-18-apr-2020-0000,
South Korea,8 May,645996.0,cases,10822.0,1.7,http://ncov.mohw.go.kr, ,
Spain,7 May,2467761.0,cases,222857.0,9.0,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov-China/documentos/COVID-19_pruebas_diagnosticas_07_05_2020.pdf,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov-China/documentos/Actualizacion_99_COVID-19.pdf,
Sudan,9 May,1747.0,cases,1164.0,66.6,https://africacdc.org/covid-19/,https://twitter.com/FMOH_SUDAN/,
Sweden,3 May,148423.0,cases,22455.0,15.1,https://www.folkhalsomyndigheten.se/globalassets/statistik-uppfoljning/smittsamma-sjukdomar/veckorapporter-covid-19/2020/covid-19-veckorapport-vecka-18-final-v2.pdf, ,
Switzerland[b],9 May,306223.0,cases,30251.0,9.9,https://www.bag.admin.ch/dam/bag/de/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/covid-19-lagebericht.pdf.download.pdf/COVID-19_Epidemiologische_Lage_Schweiz.pdf, ,
Taiwan[c],12 May,67758.0,cases,440.0,0.65,https://www.cdc.gov.tw/en, ,
Tanzania,29 April,652.0,cases,480.0,73.6,https://www.the-star.co.ke/news/africa/2020-04-29-tanzania-covid-19-numbers-shoot-to-480/,https://africacdc.org/covid-19/,
Thailand,7 May,89791.0,cases,2992.0,3.3,http://ddc.moph.go.th/viralpneumonia/eng/file/situation/situation-no125-070563.pdf, ,
Trinidad and Tobago,9 May,2271.0,cases,116.0,5.1,http://www.health.gov.tt/sitepages/default.aspx?id=293, ,
Tunisia,9 May,32818.0,cases,1032.0,3.1,https://covid-19.tn/fr/tableau-de-bord/, ,
Turkey,11 May,1403320.0,cases,139771.0,10.0,https://covid19.saglik.gov.tr, ,
Uganda,9 May,56767.0,cases,116.0,0.2,https://covid19.gou.go.ug, ,
Ukraine,9 May,167107.0,cases,14710.0,8.8,https://covid19.gov.ua/en, ,
United Arab Emirates,9 May,1433195.0,cases,17417.0,1.2,https://www.mohap.gov.ae/en/MediaCenter/News/Pages/2404.aspx, ,
United Kingdom,11 May,1921770.0,cases,223060.0,11.6,https://www.gov.uk/guidance/coronavirus-covid-19-information-for-the-public, ,
United States,10 May,8987524.0,cases,1322807.0,14.7,https://covidtracking.com/data/us-daily, ,
Uruguay,9 May,27461.0,cases,702.0,2.6,https://www.gub.uy/sistema-nacional-emergencias/comunicacion/comunicados/informe-situacion-relacion-coronavirus-covid-19-uruguay-del-09052020, ,
Uzbekistan,7 May,371000.0,cases,2298.0,0.62,https://t.me/koronavirusinfouz/3470, ,
Venezuela,6 May,495730.0,cases,379.0,0.08,http://www.minci.gob.ve/doce-nuevos-casos-de-covid-19-suma-venezuela-en-las-ultimas-24-horas/, ,
Vietnam,10 May,261004.0,cases,288.0,0.11,https://suckhoedoisong.vn/Covid-19-cap-nhat-moi-nhat-lien-tuc-n168210.html, ,
Zimbabwe,10 May,8244.0,cases,34.0,0.41,http://covid19zw.com/, ,
Albania,04-Apr,2247.0,,333.0,14.82,http://www.shendetesia.gov.al, ,05April2020
Argentina,03-Apr,7385.0,,1265.0,17.13,https://www.argentina.gob.ar/sites/default/files/03-04-20_reporte_matutino_covid_19_0.pdf, ,05April2020
Armenia,03-Apr,3994.0,,736.0,18.43,https://ncdc.am/coronavirus/confirmed-cases-by-days/, ,05April2020
Australia,04-Apr,286786.0,,5552.0,1.94,https://twitter.com/Gajafar/status/1246394007845912577/photo/1, ,05April2020
Australia:  ACT,04-Apr,5328.0,,93.0,1.75,https://www.covid19.act.gov.au/, ,05April2020
Australia:  NSW,04-Apr,117633.0,,2493.0,2.12,https://www.health.nsw.gov.au/Infectious/diseases/Pages/covid-19-latest.aspx#statistics/, ,05April2020
Australia:  NT,04-Apr,2646.0,,26.0,0.98,https://coronavirus.nt.gov.au/updates, ,05April2020
Australia:  QLD,04-Apr,56132.0,,900.0,1.6,https://www.qld.gov.au/health/conditions/health-alerts/coronavirus-covid-19/current-status/current-status-and-contact-tracing-alerts, ,05April2020
Australia:  SA,04-Apr,32037.0,,407.0,1.27,https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/about+us/news+and+media/all+media+releases/covid-19+update+4+april+2020, ,05April2020
Australia:  TAS,04-Apr,1800.0,,82.0,4.56,https://twitter.com/Gajafar/status/1246394007845912577, ,05April2020
Australia:  VIC,04-Apr,54000.0,,1115.0,2.06,https://www.dhhs.vic.gov.au/coronavirus-covid-19-daily-update/, ,05April2020
Australia:  WA,04-Apr,17251.0,,436.0,2.53,https://ww2.health.wa.gov.au/Articles/A_E/Coronavirus/COVID19-statistics, ,05April2020
Austria,04-Apr,104134.0,,11603.0,11.14,https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html, ,05April2020
Azerbaijan,03-Apr,30000.0,,443.0,1.48,https://koronavirusinfo.az/az%C9%99rbaycanda-cari-v%C9%99ziyy%C9%99t/, ,05April2020
Bahrain,03-Apr,37996.0,,668.0,1.76,https://www.moh.gov.bh/COVID19, ,05April2020
Bangladesh,03-Apr,2086.0,,61.0,2.92,https://www.iedcr.gov.bd/, ,05April2020
Barbados,01-Apr,382.0,,45.0,11.78,https://www.youtube.com/watch?v=AEgVlrCjCqA, ,05April2020
Belarus,04-Apr,32000.0,,440.0,1.38,https://t.me/minzdravbelarus/270, ,05April2020
Belgium,18-Mar,18360.0,,1486.0,8.09,https://www.info-coronavirus.be/en/news/,https://www.rtbf.be/info/belgique/detail_suivez-le-point-presse-quotidien-sur-l-evolution-du-coronavirus-en-belgique?id=10461040,05April2020
Bolivia,19-Mar,591.0,,97.0,16.41,https://web.archive.org/web/20200330164844/https://www.boliviasegura.gob.bo/, ,05April2020
Bosnia and Herzegovina,04-Apr,5349.0,,650.0,12.15,https://covid-19.ba/,https://www.rtrs.tv/vijesti/vijest.php?id=377483,05April2020
Brazil,02-Apr,54824.0,,7910.0,14.43,https://saude.gov.br/noticias/agencia-saude/46632-comeca-hoje-a-distribuicao-de-500-mil-testes-rapidos-para-todo-o-pais, ,05April2020
Canada,04-Apr,317972.0,,13912.0,4.38,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html, ,05April2020
Canada:  AB,04-Apr,64108.0,,1081.0,1.69,https://www.alberta.ca/covid-19-alberta-data.aspx, ,05April2020
Canada:  BC,04-Apr,48508.0,,1203.0,2.48,http://www.bccdc.ca/health-info/diseases-conditions/covid-19/case-counts-press-statements, ,05April2020
Canada:  MB,03-Apr,12514.0,,194.0,1.55,https://www.gov.mb.ca/covid19/updates/index.html, ,05April2020
Canada:  NB,02-Apr,4520.0,,91.0,2.01,https://www2.gnb.ca/content/gnb/en/departments/ocmoh/cdc/content/respiratory_diseases/coronavirus.html, ,05April2020
Canada:  NL,30-Mar,2333.0,,135.0,5.79,https://www.gov.nl.ca/covid-19, ,05April2020
Canada:  NT,30-Mar,833.0,,1.0,0.12,https://www.hss.gov.nt.ca/en/services/coronavirus-disease-covid-19, ,05April2020
Canada:  NS,30-Mar,5172.0,,127.0,2.46,https://novascotia.ca/CORONAVIRUS/, ,05April2020
Canada:  ON,02-Apr,66753.0,,3255.0,4.88,https://www.ontario.ca/page/2019-novel-coronavirus, ,05April2020
Canada:  PE,30-Mar,608.0,,18.0,2.96,https://www.princeedwardisland.ca/en/topic/covid-19, ,05April2020
Canada:  QC,04-Apr,90227.0,,6997.0,7.75,https://msss.gouv.qc.ca/professionnels/maladies-infectieuses/coronavirus-2019-ncov/, ,05April2020
Canada:  SK,03-Apr,12112.0,,220.0,1.82,https://www.saskatchewan.ca/government/health-care-administration-and-provider-resources/treatment-procedures-and-guidelines/emerging-public-health-issues/2019-novel-coronavirus/cases-and-risk-of-covid-19-in-saskatchewan, ,05April2020
Canada:  YT,30-Mar,598.0,,5.0,0.84,https://yukon.ca/en/information-about-novel-coronavirus-yukoners, ,05April2020
Chile,03-Apr,44130.0,,3737.0,8.47,https://cdn.digital.gob.cl/public_files/Campa%C3%B1as/Corona-Virus/Reportes/03.04.2020_Reporte_Covid19.pdf, ,05April2020
China:  Guangdong,20-Feb,320000.0,,,,https://www.who.int/docs/default-source/coronaviruse/who-china-joint-mission-on-covid-19-final-report.pdf, ,05April2020
Colombia,04-Apr,23706.0,,1406.0,5.93,https://www.ins.gov.co/Noticias/Paginas/Coronavirus.aspx, ,05April2020
Costa Rica,31-Mar,3845.0,,347.0,9.02,https://www.ministeriodesalud.go.cr/index.php/centro-de-prensa/noticias/741-noticias-2020/1588-gobierno-amplia-restriccion-vehicular-sanitaria-a-partir-de-las-8-p-m-fines-de-semana, ,05April2020
Croatia,02-Apr,8352.0,,1011.0,12.1,https://www.koronavirus.hr/najnovije/ukupno-dosad-1011-osoba-zarazenih-koronavirusom/35, ,05April2020
Czechia,04-Apr,74170.0,,4362.0,5.88,https://onemocneni-aktualne.mzcr.cz/covid-19, ,05April2020
Denmark,04-Apr,45270.0,,4268.0,9.43,https://www.ssi.dk/aktuelt/sygdomsudbrud/coronavirus, ,05April2020
Ecuador,03-Apr,10317.0,,3368.0,32.65,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/, ,05April2020
Egypt,25-Mar,25000.0,,865.0,3.46,https://www.shorouknews.com/news/view.aspx?cdate=25032020&id=913aaaec-a6a9-4e9f-98d0-6a88b6d76fe2, ,05April2020
Estonia,04-Apr,19091.0,,1018.0,5.33,https://koroonakaart.ee/en, ,05April2020
